url,organizer,description,summary
https://program.arendalsuka.no/event/user-view/22288,ArrangørHåpets Katedral,Åpen katedral - håpsbyggerne forteller historien om Håpets Katedral.,"Om arrangementetHåpets Katedral er en 120 m2 stor katedral på en pram av tre, som flyter på vannet. Reisverket er 14 meter høyt av solide tresøyler, inspirert av stavkirkene, mens det 300 m2 store taket er skapt som et innovasjonsprosjekt av gjenvunnet plast fra havet. ​Håpsbyggerne har arbeidet med å bygge Håpets katedral siden 2018 - hele 15.000 dugnadstimer!Kom og hør Håpsbyggerne fortelle!"
https://program.arendalsuka.no/event/user-view/22289,ArrangørHåpets katedral,Åpen katedral -Møt de frivillige som har skapt en flytende katedral av tre og plast fra havet,"Om arrangementetHåpets Katedral er en 120 m2 stor katedral på en pram av tre, som flyter på vannet. Reisverket er 14 meter høyt av solide tresøyler, inspirert av stavkirkene, mens det 300 m2 store taket er skapt som et innovasjonsprosjekt av gjenvunnet plast plukket opp fra havet.En dedikert dugnadsgjeng, Håpsbyggerne, har arbeidet med å bygge Håpets katedral siden 2018 - hele 15.000 dugnadstimer er lagt ned!Kom og hør de frivillige fortelle! En fantastisk historie om mirakler, helsefremmende dugnad og vennskap :-)"
https://program.arendalsuka.no/event/user-view/22290,ArrangørNHO,Mat og mingel med GLP,"Om arrangementetKom og møt partnerbedrifter og offentlige aktører i Grønt landtransportprogram til mat og mingel. Vi kan love god bevertning, høyt diskusjonsfaktor og store muligheter for ny nettverksbygging.Her møtes bedrifter og organisasjoner som brenner for å nå klimamålene for transport, og her kan vi diskutere hvordan vi skal nå målene. Vi kan ikke løse alle utfordringer rundt mangel på infrastruktur for fossilfri transport på en kveld, men vi kan sikkert løse noen!"
https://program.arendalsuka.no/event/user-view/22291,ArrangørUN Student Association of Norway,Ungdom som partnere for fred,"Om arrangementetBli med på en åpen og opplyst offentlig samtale om unges rolle i demokrati, fred og sikkerhet!I panelet vil du møte:Arvinn Gadgil, Direktør for UNDP Oslo Governance CentreMargrete Katanasho, Styreleder i Landsrådet for Barne og Ungdomsorganisasjoner (LNU)Hans Jacob Huun Thomsen, 1. Nestleder i Unge VenstrePetter Andreas Lona Leder av Elev OrganisasjonenSom moderator for panelsamtalen har vi med oss Sølve Kuraas Karlsen, Leder av Tenk.no.Bakgrunn:I 2015 vedtok FN’s sikkerhetsråd enstemmig en banebrytende resolusjon om ungdom, fred og sikkerhet som anerkjenner at «unge mennesker spiller en viktig og positiv rolle i opprettholdelsen og promoteringen av fred og sikkerhet».Norge blir rangert som et av de mest demokratiske landene i verden hvor ytringsfrihet, trygghet og inkludering står sentralt. Likevel opplever mange unge i dag at de ikke har mulighet til å delta i samtaler om fred og sikkerhet eller ytre seg slik de selv ønsker, hverken i klasserommet eller på sosiale medier. Ifølge den norske ytringsfrihetskommisjonen, kan dette skyldes at unge blir mer utsatt for sjikane enn eldre, og at unge oftere benytter sosiale medieplattformer for innhenting av informasjon og deltakelse i samfunnsdebatten. Når unges deltakelse begrenses, vil demokrati, fred og sikkerhet stå på spill?Følg arrangementet på stream:http://youtube.com/live/X85LbChYKIk"
https://program.arendalsuka.no/event/user-view/22292,"ArrangørHåpets katedral, Natur og Ungdom, Naturvernforbundet",Fest for Førdefjorden,"Om arrangementetI september møter vi staten i retten i kampen for rene fjorder. I mellomtiden hyller vi alle frivillige som rydder strender, og krever stopp i tillatelser til dumping av gruveavfall i friske fjorder.Advokat Amund Nos, som skal føre søksmålet om gruvedumping i Førdefjorden for Natur og Ungdom og Naturvernforbundet, vil fortelle om saken og forfatter Maja Lunde vil snakke om miljø og håp.Nestleder i NU, Gytis Blazevicius, og leder i Naturvernforbundet, Truls Gulowsen, forteller om hvorfor vi går til søksmål.Velkommen til alle som ønsker å få økt kunnskap, inspirasjon, mot og håp til å gjøre noe. Jo flere som står sammen, jo sterkere blir vi!"
https://program.arendalsuka.no/event/user-view/22293,ArrangørGoodwill Strategi & Kommunikasjon,Trender for kommunikasjonsbransjen,"Om arrangementetGoodwill Strategi & Kommunikasjon inviterer til korte foredrag om fremtidens trender i kommunikasjonsbransjen. Er bærekraft inn eller ut? Er podcasttoppen nådd? Er pressemeldingens død overdrevet? Hva med Kommunikasjonsstrategien? Må malverket oppdateres?Vi inviterer kloke, klare og kompetente stemmer til korte foredrag, en god samtale og litt mingling mot slutten av Arendalsuka."
https://program.arendalsuka.no/event/user-view/22294,ArrangørNHO - Grønt Landtransportprogram,3 + 3 = 6  - seks år igjen til 2030,"Om arrangementetDet er seks år til 2030. Seks år på å innføre og lykkes med alle tiltak som skal til for å halvere utslippene fra transport. Noen mener det kan gå, andre mener det er urealistisk.Grønt landtransportprogram nekter å gi opp kampen, og jobber jevnt og målrettet. Både politikerne og næringen selv må ta sitt ansvar for at vi skal lykkes. Under Arendalsuka presenter GLP de tre viktigste tiltakene som politikerne må følge opp, og de tre viktigste tiltakene næringen må følge opp - for at vi sammen skal nå klimamålene og få ned utslippene.Kan 3 + 3 bli en suksess mot 2030?Politikere, transportnæringen og myndigheter vil være tilstede. For å lære av hverandre og utfordre hverandre.Arrangementet etterfølges av mat og mingel i samme lokaler."
https://program.arendalsuka.no/event/user-view/22295,ArrangørNKRF - kontroll og revisjon i kommunene,Hvis krigen kommer til kommunen...,"Om arrangementetKrigen i Europa berører oss alle - også kommunene. Hvordan står det egentlig til med beredskapen i kommunene, og hvor sårbare er de egentlig? Kan vi oppleve manipulering ved valg og i informasjon til innbyggerne?Hva gjør vi for å forebygge skadene som kan oppstå hvis udemokratiske krefter prøver seg på det norske demokratiet?Og hvor høyt på dagsorden står beredskapsarbeidet i norske kommuner?Møt Knut Storberget, statsforvalter og leder av Forsvarskommisjonen, som vil reflektere over disse spørsmålene. I tillegg vil Elisabeth Aarsæther, som er direktør i Direktoratet for samfunnssikkerhet og beredskap, snakke om risikoen og sårbarheten i samfunnet og hvordan vi skal sørge for god beredskap. Aina Borch, ordfører i Porsanger kommune, og Per Olav Nilsen, som er styreleder i NKRF og revisjonsdirektør i Trondheim kommune, vil se dette fra et kommunalt persoektiv."
https://program.arendalsuka.no/event/user-view/22299,ArrangørOslo universitetssykehus (OUS),Hva kan nye sykehusbygg bidra med? Psykisk helsevern i ny sikkerhetspsykiatri,"Om arrangementetOslo universitetssykehus (OUS) er i gang med seks nye bygg. Tre av prosjektene som ligger nærmest i tid, blir diskutert på møtet. Hvordan kan bygg, ny teknologi og endrede arbeidsprosesser understøtte bedre pasientbehandling, forskning og utdanning? Hvilke utfordringer løses ikke med nye bygg?1335-1420:PSYKISK HELSEVERN – MELLOM JUSS & MEDISINHvordan håndterer samfunnet økningen i antall personer på dom som også trenger medisinsk behandling? Hvordan kanNy sikkerhetspsykiatrigjøre en forskjell?Innlegg (15 min):Camilla Aanestad, programleder Ny sikkerhetspsykiatri og klinikerDebattpanelPetter Andreas Ringen, klinikkleder Psykisk helse og avhengighet, OUSHanne Harlem, sivilombudTerje Rootwelt, administrerende direktør, Helse Sør-ØstJan-Erik Sandlie, assisterende direktør, KriminalomsorgsdirektoratetDebattleder: Solveig Ruud, frilanser/Alltinget"
https://program.arendalsuka.no/event/user-view/22300,ArrangørOslo universitetssykehus (OUS),Oppsummering nye sykehusbygg: Hva og hvordan bør helsetjenesten prioritere?,"Om arrangementetOslo universitetssykehus (OUS) er i gang med seks nye bygg. Tre av prosjektene som ligger nærmest i tid, blir diskutert på møtet. Hvordan kan bygg, ny teknologi og endrede arbeidsprosesser understøtte bedre pasientbehandling, forskning og utdanning? Hvilke utfordringer løses ikke med nye bygg?1530-1600:OPPSUMMERING: NYE SYKEHUSBYGG, SYKDOMSBYRDE & PRIORITERINGERDebattpanelBjørn Atle Lein Bjørnbeth, adm. direktør OUSAnne-Karin Rime, president i LegeforeningenJonas Minet Kinge, seniorforsker FHI og professor UiOMorten Dalsmo, konserndirektør Sintef DigitalDebattleder: Martin Gray, ansvarlig redaktør, Dagens Medisin"
https://program.arendalsuka.no/event/user-view/22305,ArrangørNorges domstoler,Åpen dag i  tinghuset (jordskifte),"Om arrangementetJordskifterettens orienteringer:Kl. 11.00 - 11:40: Hvilke saker behandler jordskifteretten? Hva kan du gå til jordskifteretten med?Kl. 12.00 - 12.40: Jordskifteretten som problemløserKl. 13.00 - 13.40: Kan jeg stole på eiendomskartet? Hvordan ble det til? Når er det riktig og når er det feil?Kl. 14.00 - 14.40: Ingeniøren sin viktige rolle i jordskifteretten. GPS, kart og grenser i sjø.Jordskifteretten sine ansatte vil være tilgjengelig for å svare på spørsmål mellom innleggene."
https://program.arendalsuka.no/event/user-view/22306,ArrangørNorges domstoler,Åpen dag i tinghuset - Paneldebatt om barn i domstolen,"Om arrangementetKl. 14.00 - 15.00: Debatt, Barn i domstolene.Det hender barn må møte i domstolene, både som tiltalt, fornærmet eller vitne. Dette kan være en påkjenning. Det er spesielt viktig å sikre at unge får sine rettigheter sikret. Det er også viktig at unge lovbrytere raskt får avklart saken sin.Deltakere:Barneombud Inga Bejer EnghTingrettsdommer Åsa BechStortingsrepresentant Odd Harald Hovland (Ap)Stortingsrepresentant Andreas Sjalg Unneland (SV)Førstelagmann i Borgarting lagmannsrett og styremedlem i Domstoladministrasjonen, Marianne Vollan"
https://program.arendalsuka.no/event/user-view/22308,ArrangørNHO Reiseliv,Reiselivets verdi for kommune-Norge,"Om arrangementetVi inviterer til en sesjon hvor bedrifter sammen med politikere diskuterer videreutvikling av reiselivets verdi for regioner og for kommune-Norge. Reiselivet er nøkkelnæring for å skape arbeidsplasser og bolyst, og flere rapporter viser også at skatteinntektene fra reiselivets ansatte gir betydelige bidrag inn i kommunekassene i hele Norge. NHO Reiseliv har skrevet drømmekapittelet om hvordan flere kommuner kan bli JA-kommuner. Næringen har kommet langt i det grønne skiftet og mange bedrifter utvikler nye satsinger. Med utgangspunkt i dette ønsker vi en debatt om hvilke rammebetingelser som må på plass lokalt og nasjonalt for å til rette for bærekraftig reiselivsvekst"
https://program.arendalsuka.no/event/user-view/22311,"ArrangørNTNU, SINTEF, HydroCEN",Norsk vannkraft - bærekraft eller bare kraft?,"Om arrangementetNorge og verden forøvrig trenger mer produksjon av energi og av effekt, men dette må realiseres på en sosial, økonomisk og miljømessig bærekraftig måte. Taksonomien setter krav til de ulike aktivitetene for å klassifiseres som bærekraftig. For vannkraften må påvirkning på klima hensyntas samtidig som at aktiviteten skal ha «no significant harm» på vassdragsnaturen. Seminaret vil belyse ulike dilemma rundt realisering av vannkraftressursene og forståelsen av hvordan dette kan gjøres på en bærekraftig måte. Seminaret vil være to-delt; i den første delen vil vi debattere de muligheter og barrierer som ligger i oppgraderings-/utvidelsespotensialet (O/U) i norsk vannkraft, mens den andre delen vil diskutere kriteriene for «bærekraftig vannkraft», med fokus på påvirkning på naturmiljøet. Debattleder for seminaret vil være Helge Brattebø, som er professor ved NTNU og leder av NTNU sin satsning på bærekraft.Del 1: Realisering av effekt-og energipotensialet i opprustning og utvidelse av eksisterende vannkraftanlegg. Relevante spørsmål som adresseres:Hva er potensialetfor oppgradering/utvidelse (O/U) inorsk vannkraft?Hvilken rolle skal norsk vannkraft ha? Skal vi primært utvikle effekt eller energi?Hvilke barrierer finnes? Hvordan kan barrierene fjernes? Hvilke incentiver kan øke potensialet? Hvordan kan vi raskere realisere potensialet?Del 2: Hvordan defineres bærekraftig vannkraft? Er norsk vannkraft bærekraftig? Relevante spørsmål som adresseres:Hva sier EUs taksonomi om hva som er bærekraftvannkraftproduksjon?Hvordan forholder norske kraftselskap seg til taksonomiens kriterier? Hva mener miljøforvaltningen og interesseorganisasjoner skal til for at vannkraftprosjekter skal være bærekraftige? Hvordan skal vi forhindre grønnvasking av vannkraftprosjekter? Hva skal til for at hele den norske vannkraftporteføljen blir bærekraftig?InnledereAtle Harby, SINTEF EnergiGaute Skjelsvik, Hafslund EcoInga Nordberg, NVETerje Halleland (FrP) Energi og mijøkomiteenLeif Lia, NTNUIvar Arne Børset, StatkraftArild Skedsmo, KLPChristian Steel, SabimaTor Haakon Bakken, NTNUStreaminghttps://aostreaming.com/arendalsuka2023Møte-arrangører er NTNU, SINTEF og Forskningssenteret HydroCEN"
https://program.arendalsuka.no/event/user-view/22317,"ArrangørInternasjonale Kristne Ambassade Jerusalem, Norsk Avd","Israel, demokratiets krumtapp i Midtøsten","Om arrangementetHør:Einar GeliusDen Norske Kirkes dialog med jødene vs muslimene og voksende antisemittismeHallgrim BergIsrael 75 år - spenstig status, frisk framtidRagnar HatlemMyten om ulovlig okkupasjon og den bakenforliggende årsaken til Midtøsten konfliktenVebjørn SelbekkDe 3 beste argumentene for Israel."
https://program.arendalsuka.no/event/user-view/22318,"ArrangørGreenstat AS, Everfuel, Samskip",Fremtidens skipsfart på grønt hydrogen,"Om arrangementetMaritim sektor er i ferd med å gå fra fossile løsninger til fornybare løsninger. Hydrogen er en av flere løsninger for fornybart drivstoff, og det er store muligheter for hydrogen i fremtidens skipsfart, deriblant trafikk i Nordsjøbassenget.På dette arrangementet tar vi utgangspunkt i vare-eiere og rederiene sine mål om å frakte varer utslippsfritt. Målet er at arrangementet i løpet av en drøy time skal gi deg bedre innsikt i følgende:Hva er motivasjonen og hva er utfordringene for rederiene med å ta i bruk hydrogen som drivstoff?Hvordan kan hydrogen-produsenter og distributører levere på rederienes ønsker?Hvilke virkemidler og rammebetingelser må til for å utløse potensiale i hydrogen i stor skala?_______Program:Møteleder: Ingebjørg Telnes Wilhelmsen, Generalsekretær Norsk HydrogenforumKl. 12.00-12.50: Del 1. Innledere.Velkommen og introduksjon:Vegard Frihammer, CEO Greenstat, Styreleder Norsk Hydrogenforum.Marked – Hva er motivasjonen og hva er utfordringene for rederiene med å ta i bruk hydrogen?Are Gråthen, Regional Director Norway, SamskipHenning Torp, CEO Thor Dahl Shipping ASProdusenter og distribusjon – Hvordan kan vi levere på rederienes behov?Kine Broms Sletengen, Prosjektleder hydrogen Greenstat. Hydrogen-knutepunkt AgderFrode Kirkedam, Business Development Manager Everfuel. Distribusjon av hydrogen til maritim sektorVirkemidler og rammebetingelser – hva finnes og hva må til?Gabrielle Legrand Gjerdset, Fungerende direktør politikk og analyse, Norges RederiforbundKl. 12.55-13.15: Del 2. Dialog med innlederne og med publikum i salen.Hva må til for å utløse det store potensiale innen hydrogen som drivstoff i maritim sektor?_______Dere møter følgende:​SamskipogThor Dahl Shippingjobber målrettet med å frakte varer for sine kunder med minst mulig klimapåvirkning, og mener at hydrogen kan være et virkemiddel til dette. På arrangementet får vi innblikk i hva som er motivasjonen til disse to rederiene med å ta i bruk hydrogen og hva som må til for at hydrogen vil bli benyttet som fornybart drivstoff i stor skala.​Ballen spilles deretter over tilGreenstatogEverfuelsom jobber med hydrogenproduksjon og distribusjon. Greenstat og Everfuel skal presentere prosjektet Hydrogenknutepunkt Agder og videre hvordan hydrogen skal distribueres og tas i bruk slik at man leverer på rederienes behov.  Både i Kristiansand og på andre sentrale lokasjoner hvor rederiene vil trenge å bunkre hydrogen.Som et oppspill til en åpen debatt med alle innlederne, får vi et innlegg fraNorges Rederiforbund. Norske rederier har satt mål om å være klimanøytrale i 2050, og skal kun bestille nullutslippsskip fra 2030. Det trengs politiske tiltak som gjør utrullingen av klimateknologi i skipsfarten mulig, som differansekontrakter.Siste del av arrangementet er en panel-samtale med innlederne ledet av Generalsekretær Ingebjørg Telnes Wilhelmsen iNorsk Hydrogenforum_______Alle er hjertelig velkommen!"
